"id","quantity","unit","status","created_at","updated_at","deleted_at","created_by","updated_by","deleted_by","name"
"795",".03","gm/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,".03 gm/100 ml"
"796","2.5","mg/3 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"2.5 mg/3 ml"
"797","25","ml + 6 gm/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"25 ml + 6 gm/100 ml"
"798","500","mg + 20 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"500 mg + 20 mg"
"799","150","mg + 200 mg + 300 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"150 mg + 200 mg + 300 mg"
"800","5","% + .9 %","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"5 % + .9 %"
"801","48","mg + 30 mg + 75 mg + 390 mg + 490 mg + 170 mg/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"48 mg + 30 mg + 75 mg + 390 mg + 490 mg + 170 mg/100 ml"
"802","27","mg + 40 mg + 600 mg + 320 mg/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"27 mg + 40 mg + 600 mg + 320 mg/100 ml"
"803","370","mg/ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"370 mg/ml"
"804","100","mg + 650 mg + 500 mg/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"100 mg + 650 mg + 500 mg/100 ml"
"805","4.3","gm + 180 mg/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"4.3 gm + 180 mg/100 ml"
"806","5","gm + 225 mg/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"5 gm + 225 mg/100 ml"
"807","5","gm + 450 mg/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"5 gm + 450 mg/100 ml"
"808",".075","mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,".075 mg"
"809","50","mcg + 5 mcg/Puff","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"50 mcg + 5 mcg/Puff"
"810","125","mcg + 5 mcg/Puff","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"125 mcg + 5 mcg/Puff"
"811","250","mcg + 10 mcg/Puff","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"250 mcg + 10 mcg/Puff"
"812","3.5","gm + 135 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"3.5 gm + 135 mg"
"813",".03","mg + 75 mg + .3 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,".03 mg + 75 mg + .3 mg"
"814","200","mg + 50 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"200 mg + 50 mg"
"815","30","mg + 50 mg + 60 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"30 mg + 50 mg + 60 mg"
"816","10","mg + 40 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"10 mg + 40 mg"
"817","25","mcg/ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"25 mcg/ml"
"818","125","mcg + 50 mcg/Metered Inhalation","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"125 mcg + 50 mcg/Metered Inhalation"
"819","300","mg/vial","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"300 mg/vial"
"820","1.34","mg/ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"1.34 mg/ml"
"821","55","mg/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"55 mg/100 ml"
"822","10","mg + 80 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"10 mg + 80 mg"
"823","2000","IU/ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"2000 IU/ml"
"824","100","mcg + 25 mcg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"100 mcg + 25 mcg"
"825","200","mcg + 25 mcg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"200 mcg + 25 mcg"
"826","2","mg + 125 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"2 mg + 125 mg"
"827","500","mg + 500 mg + 20 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"500 mg + 500 mg + 20 mg"
"828","80","mcg + 90 mcg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"80 mcg + 90 mcg"
"829","25","mg + 10 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"25 mg + 10 mg"
"830","400","IU/ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"400 IU/ml"
"831","62.5","mcg + 25 mcg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"62.5 mcg + 25 mcg"
"832","50","gm + 50 gm/100 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"50 gm + 50 gm/100 gm"
"833","10","%","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"10 %"
"834","2","gm + 5 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"2 gm + 5 gm"
"835","1.356","gm + 100 mg + 4.6 gm + 100 mg + 800 IU/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"1.356 gm + 100 mg + 4.6 gm + 100 mg + 800 IU/100 ml"
"836","75","mg/15 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"75 mg/15 ml"
"837","25","mg/gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"25 mg/gm"
"838","100","mg + 2 gm/100 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"100 mg + 2 gm/100 gm"
"839",".091","gm + .042 gm + .063 gm/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,".091 gm + .042 gm + .063 gm/100 ml"
"840","100","mcg + 100 mg/ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"100 mcg + 100 mg/ml"
"841","75","mg + 100 mg/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"75 mg + 100 mg/100 ml"
"842","500","gm + 100 mg + 40 gm + 80 gm + 380 mg + 12.5 gm/KG","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"500 gm + 100 mg + 40 gm + 80 gm + 380 mg + 12.5 gm/KG"
"843","100","mg + 20 mcg/ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"100 mg + 20 mcg/ml"
"844","50","mg + 100 mg/ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"50 mg + 100 mg/ml"
"845","6.75","gm + 750 mg + 1.3 gm + 1.45 gm/500 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"6.75 gm + 750 mg + 1.3 gm + 1.45 gm/500 ml"
"846",".6","mg/ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,".6 mg/ml"
"847","40","gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"40 gm"
"848","100","Lac IU + 20 Lac IU + 2 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"100 Lac IU + 20 Lac IU + 2 gm"
"849","25","mg/ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"25 mg/ml"
"850","50","mcg + 35 mg + 25 mg + 3 mg + 5 mg + 15 Lac IU + 10 mg + 1 Lac IU + 20 mg/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"50 mcg + 35 mg + 25 mg + 3 mg + 5 mg + 15 Lac IU + 10 mg + 1 Lac IU + 20 mg/100 ml"
"851","50","mg/2 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"50 mg/2 ml"
"852","100","mg + 150 mg/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"100 mg + 150 mg/100 ml"
"853","15","mg + 30 mg/ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"15 mg + 30 mg/ml"
"854","150","mg + 150 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"150 mg + 150 mg"
"855","5","IU/ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"5 IU/ml"
"856","2.5","mg/5ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"2.5 mg/5ml"
"857","75","mg + 1 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"75 mg + 1 gm"
"858","2.5","gm/5 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"2.5 gm/5 ml"
"859","25","gm + 5 gm + 3 gm/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"25 gm + 5 gm + 3 gm/100 ml"
"860","20","mg + 150 mg/ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"20 mg + 150 mg/ml"
"861","10","mg + 20 mg + 10 mg + 50 mg + 20 mg/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"10 mg + 20 mg + 10 mg + 50 mg + 20 mg/100 ml"
"862","2","mg + .1 mg + .525 mg + 50 mg + 1.425 mg + .02 mg + .02 mg + .525 mg + .6 mg + .525 mg + .35 mg + .35 mg + .175 mg + .525 mg + 2 mg + .08 mg + 3 mg + 2 mg + .1 mg + .05 mg + 7.5 mg + .1 mg/ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"2 mg + .1 mg + .525 mg + 50 mg + 1.425 mg + .02 mg + .02 mg + .525 mg + .6 mg + .525 mg + .35 mg + .35 mg + .175 mg + .525 mg + 2 mg + .08 mg + 3 mg + 2 mg + .1 mg + .05 mg + 7.5 mg + .1 mg/ml"
"863","755","mg/ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"755 mg/ml"
"864","625","mg/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"625 mg/100 ml"
"865","2.5","gm + 2 gm + 2.5 gm + 1.25 gm + 1 gm/100 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"2.5 gm + 2 gm + 2.5 gm + 1.25 gm + 1 gm/100 gm"
"866","2","Lac IU","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"2 Lac IU"
"867","47","mg + 500 mcg + 22.5 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"47 mg + 500 mcg + 22.5 mg"
"868","150","mg + 800 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"150 mg + 800 mg"
"869","180","mg + 10 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"180 mg + 10 mg"
"870","50","mg + 50 mg + .5 mg + 10 mg + 1 mg + 2 mg + 2 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"50 mg + 50 mg + .5 mg + 10 mg + 1 mg + 2 mg + 2 mg"
"871","25","mg + 500 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"25 mg + 500 mg"
"872","85","IU","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"85 IU"
"873","30.5","gm/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"30.5 gm/100 ml"
"874","6.4","mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"6.4 mg"
"875","50000","IU","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"50000 IU"
"876","6","mg + 1 mg + 3 mg + 70 mcg + 200 mg + 50 mg + 75 mcg + 15 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"6 mg + 1 mg + 3 mg + 70 mcg + 200 mg + 50 mg + 75 mcg + 15 mg"
"877","1","Lac IU","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"1 Lac IU"
"878","60","mg + 30 mcg + 150 mcg + 200 mg + 150 mcg + 2 mg + 25 mcg + 400 mcg + 150 mcg + 250 mcg + 100 mg + 2 mg + 75 mcg + 20 mg + 5 mcg + 10 mg + 48 mg + 80 mg + 3 mg + 1.7 mg + 20 mcg + 2 mg + 10 mcg + 5000 IU + 1.5 mg + 400 IU + 45 IU + 10 mcg + 15 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"60 mg + 30 mcg + 150 mcg + 200 mg + 150 mcg + 2 mg + 25 mcg + 400 mcg + 150 mcg + 250 mcg + 100 mg + 2 mg + 75 mcg + 20 mg + 5 mcg + 10 mg + 48 mg + 80 mg + 3 mg + 1.7 mg + 20 mcg + 2 mg + 10 mcg + 5000 IU + 1.5 mg + 400 IU + 45 IU + 10 mcg + 15 mg"
"879","250","mg + 200 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"250 mg + 200 mg"
"880","4","mg/gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"4 mg/gm"
"881","12.5","mg + 2.5 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"12.5 mg + 2.5 mg"
"882","12.5","mg + 160 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"12.5 mg + 160 mg"
"883","1.5","MIU","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"1.5 MIU"
"884","3","MIU","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"3 MIU"
"885","145","mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"145 mg"
"886","2","%","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"2 %"
"887","4","gm/100 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"4 gm/100 gm"
"888","5","gm + 1 gm/100 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"5 gm + 1 gm/100 gm"
"889",".005","gm/100 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,".005 gm/100 gm"
"890",".05","gm + .005 gm/100 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,".05 gm + .005 gm/100 gm"
"891","800","IU","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"800 IU"
"892",".05","gm + .75 gm + 2 gm + 1 gm/100 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,".05 gm + .75 gm + 2 gm + 1 gm/100 gm"
"893","600","IU","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"600 IU"
"894","1","mg + 500 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"1 mg + 500 mg"
"895","2","mg + 500 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"2 mg + 500 mg"
"896","625","mcg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"625 mcg"
"897","2","mg + 35 mcg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"2 mg + 35 mcg"
"898","10","IU/ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"10 IU/ml"
"899","75","IU/vial","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"75 IU/vial"
"900","1.388","mg/ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"1.388 mg/ml"
"901","3.47","mg/ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"3.47 mg/ml"
"902","3","ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"3 ml"
"903","250","mg + 500 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"250 mg + 500 mg"
"904","100","mg + 50 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"100 mg + 50 mg"
"905","5","mg/gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"5 mg/gm"
"906","400","mg/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"400 mg/100 ml"
"907","1","mg/1ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"1 mg/1ml"
"908","300","mg + 150 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"300 mg + 150 mg"
"909","35.5","gm/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"35.5 gm/100 ml"
"910","10","gm + 750 mg + 1.25 gm + 1.75 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"10 gm + 750 mg + 1.25 gm + 1.75 gm"
"911","10","% + 2 %","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"10 % + 2 %"
"912","33.3","gm/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"33.3 gm/100 ml"
"913","7","mg + 2 mg + 1.2 mg + 200 mg + 150 mg + 1000 mg + 50 mg + 20 mg + 750 mg/10 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"7 mg + 2 mg + 1.2 mg + 200 mg + 150 mg + 1000 mg + 50 mg + 20 mg + 750 mg/10 ml"
"914","50","mg + 500 mcg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"50 mg + 500 mcg"
"915","540","mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"540 mg"
"916","1080","mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"1080 mg"
"917","50","mg + 100 mg/100 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"50 mg + 100 mg/100 gm"
"918","75","mg/gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"75 mg/gm"
"919","800","mg + 200 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"800 mg + 200 mg"
"920","4","mg + 100 mg + 5 mg + 100 mg + 50 mg + 1 mg + 300 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"4 mg + 100 mg + 5 mg + 100 mg + 50 mg + 1 mg + 300 mg"
"921","250","mg + 140 mg/ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"250 mg + 140 mg/ml"
"922","80","mg/vial","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"80 mg/vial"
"923","40","mcg + 160 mcg + 4 mg + 4.8 mcg + 40 mg + 24 mg + 320 mcg + 160 mcg + 24 mg + 24 mg + 16 mg + 16 mg + 1.6 mg + 2 mg + 60 mcg + 4800 IU + 1 mg + 960 IU + 9.2 mg + 800 mcg + 20 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"40 mcg + 160 mcg + 4 mg + 4.8 mcg + 40 mg + 24 mg + 320 mcg + 160 mcg + 24 mg + 24 mg + 16 mg + 16 mg + 1.6 mg + 2 mg + 60 mcg + 4800 IU + 1 mg + 960 IU + 9.2 mg + 800 mcg + 20 mg"
"924","20","mcg + 100 mcg + 3.2 mg + 4 mcg + 20 mg + 12.8 mg + 200 mcg + 200 mcg + 12 mg + 20 mg + 10 mg + 4.8 mg + 1.6 mg + 2 mg + 60 mcg + 4800 IU + 600 mcg + 960 IU + 10 mg + 800 mcg + 16 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"20 mcg + 100 mcg + 3.2 mg + 4 mcg + 20 mg + 12.8 mg + 200 mcg + 200 mcg + 12 mg + 20 mg + 10 mg + 4.8 mg + 1.6 mg + 2 mg + 60 mcg + 4800 IU + 600 mcg + 960 IU + 10 mg + 800 mcg + 16 mg"
"925","16","mcg + 100 mcg + 2.4 mg + 4 mcg + 20 mg + 9.6 mg + 200 mcg + 200 mcg + 12 mg + 240 mg + 12 mg + 3.2 mg + 1.6 mg + 2 mg + 48 mcg + 4800 IU + 600 mcg + 960 IU + 9.2 mg + 800 mcg + 16 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"16 mcg + 100 mcg + 2.4 mg + 4 mcg + 20 mg + 9.6 mg + 200 mcg + 200 mcg + 12 mg + 240 mg + 12 mg + 3.2 mg + 1.6 mg + 2 mg + 48 mcg + 4800 IU + 600 mcg + 960 IU + 9.2 mg + 800 mcg + 16 mg"
"926","5","mg + 2 mg + 1 mcg + 2 mg + 2 mg + 4 mg + 4 mg + 10000 IU + 1.2 mg + 30 mg + 2500 IU + 4 mg + 3.2 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"5 mg + 2 mg + 1 mcg + 2 mg + 2 mg + 4 mg + 4 mg + 10000 IU + 1.2 mg + 30 mg + 2500 IU + 4 mg + 3.2 mg"
"927","1","Lac Unit/gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"1 Lac Unit/gm"
"928","500","mg/gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"500 mg/gm"
"929","550","mg/gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"550 mg/gm"
"930",".75","mg + 25 gm + 1.3 mg + 1.45 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,".75 mg + 25 gm + 1.3 mg + 1.45 gm"
"931","1.111","gm + 137.333 gm/KG","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"1.111 gm + 137.333 gm/KG"
"932","66.67","gm/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"66.67 gm/100 ml"
"933","1","gm + 500 mg/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"1 gm + 500 mg/100 ml"
"934","200","mg/10 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"200 mg/10 ml"
"935","25","mg + 160 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"25 mg + 160 mg"
"936","3","gm + 1 gm/100 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"3 gm + 1 gm/100 gm"
"937","1.3","gm + 1 gm/50 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"1.3 gm + 1 gm/50 gm"
"938","600","mg/vial","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"600 mg/vial"
"939","20","mg/vial","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"20 mg/vial"
"940","450","mg/vial","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"450 mg/vial"
"941","225","mg/vial","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"225 mg/vial"
"942",".2","mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,".2 mg"
"943",".3","mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,".3 mg"
"944",".4","mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,".4 mg"
"945","105","mg + 45 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"105 mg + 45 mg"
"946","65","mcg/1.3 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"65 mcg/1.3 ml"
"947","62.5","mg + 20 mg + 20 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"62.5 mg + 20 mg + 20 mg"
"948","80000","IU + 40000 IU + 20 mg/ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"80000 IU + 40000 IU + 20 mg/ml"
"949","1","gm + 5 gm + 5 gm + 320 mg/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"1 gm + 5 gm + 5 gm + 320 mg/100 ml"
"950","22.2","gm/100 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"22.2 gm/100 gm"
"951","446","mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"446 mg"
"952","40","% + 8 %","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"40 % + 8 %"
"953",".93","gm + 2.97 gm/100 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,".93 gm + 2.97 gm/100 gm"
"954","100","mg + 40 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"100 mg + 40 mg"
"955","110","mg + 60 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"110 mg + 60 mg"
"956","4","gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"4 gm"
"957","250","mg/100 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"250 mg/100 gm"
"958","1.5","gm/100 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"1.5 gm/100 gm"
"959","150","mg + 100 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"150 mg + 100 mg"
"960","7","mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"7 mg"
"961","2.5","mcg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"2.5 mcg"
"962","50","mcg + 35 mg + 25 mg + 3 mg + 5 mg + 15000 IU + 10 mg + 1000 IU + 20 mg/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"50 mcg + 35 mg + 25 mg + 3 mg + 5 mg + 15000 IU + 10 mg + 1000 IU + 20 mg/100 ml"
"963","50","mg + 2.5 mg + 450 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"50 mg + 2.5 mg + 450 mg"
"964","5","mg + 5 gm + 500 mg + 150 mg + 2.5 gm/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"5 mg + 5 gm + 500 mg + 150 mg + 2.5 gm/100 ml"
"965","10","gm + 150 gm/160 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"10 gm + 150 gm/160 gm"
"966","100","IU/10 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"100 IU/10 ml"
"967","50","Lac IU + 7.5 Lac IU + 500 mg/10 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"50 Lac IU + 7.5 Lac IU + 500 mg/10 ml"
"968","3","gm + 2.82 gm + 350 mg + 4.77 gm + 100 mg/100 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"3 gm + 2.82 gm + 350 mg + 4.77 gm + 100 mg/100 gm"
"969","300","mg + 100 mg/100 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"300 mg + 100 mg/100 gm"
"970","10","mg + 3400 IU + 10000 IU/ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"10 mg + 3400 IU + 10000 IU/ml"
"971","500","mg + 500 mg/100 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"500 mg + 500 mg/100 gm"
"972","2500","IU + 1.7 Lac IU + 5 Lac IU/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"2500 IU + 1.7 Lac IU + 5 Lac IU/100 ml"
