"id","name","slug","status","created_at","updated_at","deleted_at","created_by","updated_by","deleted_by"
"220","Rosuvastatin","rosuvastatin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"221","Albendazole","albendazole","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"222","Chlorpheniramine Maleate","chlorpheniramine-maleate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"223","Nicotinamide + Pyridoxine Hydrochloride + Riboflavin + Vitamin B1","nicotinamide-+-pyridoxine-hydrochloride-+-riboflavin-+-vitamin-b1","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"224","Ciprofloxacin","ciprofloxacin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"225","Sulphamethoxazole + Trimethoprim","sulphamethoxazole-+-trimethoprim","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"226","Aluminium Oxide + Magnesium Hydroxide","aluminium-oxide-+-magnesium-hydroxide","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"227","Aluminium Hydroxide + Magnesium Hydroxide","aluminium-hydroxide-+-magnesium-hydroxide","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"228","Paracetamol","paracetamol","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"229","Mebendazole","mebendazole","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"230","Amoxicillin","amoxicillin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"231","Diclofenac Sodium","diclofenac-sodium","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"232","Ferrous Sulphate","ferrous-sulphate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"233","Zinc","zinc","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"234","Benzyl Benzoate","benzyl-benzoate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"235","Benzoic Acid + Salicylic Acid","benzoic-acid-+-salicylic-acid","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"236","Metronidazole","metronidazole","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"237","Dextrose Anhydrous + Potassium Chloride + Sodium Chloride + Trisodium Citrate","dextrose-anhydrous-+-potassium-chloride-+-sodium-chloride-+-trisodium-citrate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"238","Salbutamol","salbutamol","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"239","Cephradine","cephradine","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"240","Ferrous Sulphate + Folic Acid + Zinc","ferrous-sulphate-+-folic-acid-+-zinc","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"241","Cetirizine Dihydrochloride","cetirizine-dihydrochloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"242","Domperidone","domperidone","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"243","Calcium Carbonate","calcium-carbonate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"244","Aceclofenac","aceclofenac","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"245","Caffeine + Paracetamol","caffeine-+-paracetamol","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"246","Bromazepam","bromazepam","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"247","Clonazepam","clonazepam","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"248","Erythromycin","erythromycin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"249","Hyoscine Butyl Bromide","hyoscine-butyl-bromide","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"250","Loratadine","loratadine","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"251","Ascorbic Acid + Elemental Iron + Folic Acid + Nicotinamide + Pyridoxine Hydrochloride + Riboflavin + Vitamin B1 + Zinc","ascorbic-acid-+-elemental-iron-+-folic-acid-+-nicotinamide-+-pyridoxine-hydrochloride-+-riboflavin-+-vitamin-b1-+-zinc","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"252","Levocetirizine Hydrochloride","levocetirizine-hydrochloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"253","Desloratadine","desloratadine","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"254","Elemental Iron + Folic Acid + Nicotinamide + Pyridoxine Hydrochloride + Riboflavin + Vitamin B1 + Zinc","elemental-iron-+-folic-acid-+-nicotinamide-+-pyridoxine-hydrochloride-+-riboflavin-+-vitamin-b1-+-zinc","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"255","Flucloxacillin","flucloxacillin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"256","Vitamin E","vitamin-e","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"257","Metformin Hydrochloride","metformin-hydrochloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"258","Thiamine Hydrochloride","thiamine-hydrochloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"259","Clotrimazole","clotrimazole","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"260","Fluconazole","fluconazole","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"261","Gliclazide","gliclazide","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"262","Miconazole","miconazole","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"263","Econazole Nitrate","econazole-nitrate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"264","Clobetasone Butyrate","clobetasone-butyrate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"265","Ambroxol","ambroxol","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"266","Ketorolac Tromethamine","ketorolac-tromethamine","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"267","Aspirin","aspirin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"268","Carvedilol","carvedilol","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"269","Ramipril","ramipril","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"270","Clopidogrel","clopidogrel","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"271","Amlodipine","amlodipine","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"272","Metoprolol Tartrate","metoprolol-tartrate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"273","Riboflavin","riboflavin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"274","Folic Acid","folic-acid","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"275","Cyanocobalamin + Pyridoxine Hydrochloride + Vitamin B1","cyanocobalamin-+-pyridoxine-hydrochloride-+-vitamin-b1","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"276","Econazole Nitrate + Triamcinolone Acetonide","econazole-nitrate-+-triamcinolone-acetonide","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"277","Betamethasone","betamethasone","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"278","Baclofen","baclofen","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"279","Naproxen","naproxen","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"280","Meclizine Hydrochloride","meclizine-hydrochloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"281","Dextromethorphan Hydrobromide","dextromethorphan-hydrobromide","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"282","Fexofenadine Hydrochloride","fexofenadine-hydrochloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"283","Aspirin + Clopidogrel","aspirin-+-clopidogrel","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"284","Sucralose","sucralose","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"285","Pioglitazone","pioglitazone","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"286","Pantoprazole","pantoprazole","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"287","Nitazoxanide","nitazoxanide","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"288","Amlodipine + Atenolol","amlodipine-+-atenolol","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"289","Frusemide + Spironolactone","frusemide-+-spironolactone","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"290","Glimepiride","glimepiride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"291","Atenolol","atenolol","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"292","Losartan Potassium","losartan-potassium","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"293","Nicotinamide + Pyridoxine Hydrochloride + Riboflavin + Vitamin B1 + Zinc","nicotinamide-+-pyridoxine-hydrochloride-+-riboflavin-+-vitamin-b1-+-zinc","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"294","Bromhexine Hydrochloride","bromhexine-hydrochloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"295","Mupirocin","mupirocin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"296","Etoricoxib","etoricoxib","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"297","Levofloxacin","levofloxacin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"298","Tiemonium Methylsulphate","tiemonium-methylsulphate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"299","Clobetasol Propionate","clobetasol-propionate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"300","Anhydrous Glucose + Potassium Chloride + Sodium Chloride + Trisodium Citrate","anhydrous-glucose-+-potassium-chloride-+-sodium-chloride-+-trisodium-citrate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"301","Chlorhexidine Gluconate + Isopropyl Alcohol","chlorhexidine-gluconate-+-isopropyl-alcohol","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"302","Montelukast","montelukast","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"303","Elemental Iron + Folic Acid + Zinc","elemental-iron-+-folic-acid-+-zinc","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"304","Ondansetron","ondansetron","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"305","Esomeprazole + Naproxen","esomeprazole-+-naproxen","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"306","Famotidine","famotidine","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"307","Calcium (Coral Calcium) + Vitamin D3","calcium-(coral-calcium)-+-vitamin-d3","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"308","Rupatadine","rupatadine","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"309","Magaldrate + Simethicone","magaldrate-+-simethicone","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"310","Simethicone","simethicone","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"311","Calcium Carbonate + Sodium Alginate + Sodium Bicarbonate","calcium-carbonate-+-sodium-alginate-+-sodium-bicarbonate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"312","Bismuth Subsalicylate","bismuth-subsalicylate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"313","Diphenhydramine Hydrochloride + Guaiphenesin + Levomenthol","diphenhydramine-hydrochloride-+-guaiphenesin-+-levomenthol","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"314","Ketotifen","ketotifen","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"315","Aluminium Oxide + Magnesium Hydroxide + Simethicone","aluminium-oxide-+-magnesium-hydroxide-+-simethicone","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"316","Lidocaine Hydrochloride","lidocaine-hydrochloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"317","Sodium Chloride","sodium-chloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"318","Amoxicillin + Clavulanic Acid","amoxicillin-+-clavulanic-acid","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"319","Meropenem","meropenem","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"320","Ceftriaxone","ceftriaxone","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"321","Chloramphenicol + Dexamethasone","chloramphenicol-+-dexamethasone","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"322","Moxifloxacin","moxifloxacin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"323","Olopatadine","olopatadine","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"324","Cefuroxime + Clavulanic Acid","cefuroxime-+-clavulanic-acid","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"325","Povidone Iodine","povidone-iodine","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"326","Levamisole + Triclabendazole","levamisole-+-triclabendazole","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"327","Levamisole","levamisole","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"328","Promethazine Hydrochloride","promethazine-hydrochloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"329","Meloxicam","meloxicam","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"330","Sulfadiazine + Sulphadimidine + Sulphapyridine","sulfadiazine-+-sulphadimidine-+-sulphapyridine","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"331","Allopurinol","allopurinol","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"332","Acetylsalicylic Acid + Vitamin C","acetylsalicylic-acid-+-vitamin-c","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"333","Diphenhydramine Hydrochloride","diphenhydramine-hydrochloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"334","Amprolium + Sulfaquinoxaline Sodium + Vitamin K","amprolium-+-sulfaquinoxaline-sodium-+-vitamin-k","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"335","Furosemide","furosemide","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"336","Enrofloxacin","enrofloxacin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"337","Oxytetracycline","oxytetracycline","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"338","Doxycycline","doxycycline","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"339","Chlortetracycline Hydrochloride","chlortetracycline-hydrochloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"340","Tylosin","tylosin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"341","Norfloxacine","norfloxacine","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"342","Tilmicosin","tilmicosin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"343","Amprolium","amprolium","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"344","Toltrazuril","toltrazuril","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"345","Sulphaclozine","sulphaclozine","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"346","Neomycin Sulphate","neomycin-sulphate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"347","Marbofloxacin","marbofloxacin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"348","Gentamicin","gentamicin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"349","Lincomycin","lincomycin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"350","Dexamethasone","dexamethasone","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"351","Celecoxib","celecoxib","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"352","Sparfloxacin","sparfloxacin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"353","Ampicillin","ampicillin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"354","Ceftazidime","ceftazidime","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"355","Flupenthixol + Melitracen","flupenthixol-+-melitracen","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"356","Aluminium Hydroxide + Magnesium Hydroxide + Simethicone","aluminium-hydroxide-+-magnesium-hydroxide-+-simethicone","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"357","Chloroquine Phosphate","chloroquine-phosphate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"358","Cephalexin","cephalexin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"359","Bambuterol Hydrochloride","bambuterol-hydrochloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"360","Betamethasone Sodium Phosphate + Neomycin Sulphate","betamethasone-sodium-phosphate-+-neomycin-sulphate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"361","Boric Acid + Calcium Gluconate + Dextrose Anhydrous + Magnesium Hypophosphite","boric-acid-+-calcium-gluconate-+-dextrose-anhydrous-+-magnesium-hypophosphite","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"362","Chondroitin + Glucosamine","chondroitin-+-glucosamine","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"363","Carbocisteine","carbocisteine","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"364","Cefadroxil","cefadroxil","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"365","Cefpodoxime","cefpodoxime","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"366","Carbamazepine","carbamazepine","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"367","Sertraline","sertraline","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"368","Dexamethasone Sodium Phosphate","dexamethasone-sodium-phosphate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"369","Drotaverine Hydrochloride","drotaverine-hydrochloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"370","Linezolid","linezolid","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"371","Ferrous Gluconate","ferrous-gluconate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"372","Ferrous Sulphate + Folic Acid","ferrous-sulphate-+-folic-acid","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"373","Ibuprofen","ibuprofen","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"374","Flunarizine","flunarizine","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"375","Griseofulvin","griseofulvin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"376","Halothane","halothane","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"377","Chlorhexidine Gluconate","chlorhexidine-gluconate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"378","Hydrocortisone","hydrocortisone","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"379","Zopiclone","zopiclone","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"380","Chloramphenicol","chloramphenicol","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"381","Sodium Cromoglycate","sodium-cromoglycate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"382","Propranolol Hydrochloride","propranolol-hydrochloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"383","Irbesartan","irbesartan","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"384","Amikacin","amikacin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"385","Amiloride Hydrochloride + Hydrochlorothiazide","amiloride-hydrochloride-+-hydrochlorothiazide","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"386","Ketoprofen","ketoprofen","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"387","Lansoprazole","lansoprazole","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"388","Gemfibrozil","gemfibrozil","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"389","Mefloquine","mefloquine","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"390","Hydrocortisone + Miconazole Nitrate","hydrocortisone-+-miconazole-nitrate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"391","Diclofenac + Lidocaine Hydrochloride","diclofenac-+-lidocaine-hydrochloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"392","Isosorbide Mononitrate","isosorbide-mononitrate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"393","Elemental Iron + Folic Acid + Nicotinamide + Pyridoxine Hydrochloride + Riboflavin + Vitamin B1 + Vitamin C + Zinc","elemental-iron-+-folic-acid-+-nicotinamide-+-pyridoxine-hydrochloride-+-riboflavin-+-vitamin-b1-+-vitamin-c-+-zinc","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"394","Bacitracin Zinc + Neomycin Sulphate","bacitracin-zinc-+-neomycin-sulphate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"395","Nortriptyline","nortriptyline","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"396","Vitamin C","vitamin-c","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"397","Nystatin","nystatin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"398","Lomefloxacin","lomefloxacin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"399","Permethrin","permethrin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"400","Pheniramine Maleate","pheniramine-maleate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"401","Iron Hydroxide Polymaltose","iron-hydroxide-polymaltose","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"402","Simvastatin","simvastatin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"403","Lactulose","lactulose","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"404","Ascorbic Acid + Copper + Manganese + Selenium + Vitamin A + Vitamin E + Vitamin K + Zinc","ascorbic-acid-+-copper-+-manganese-+-selenium-+-vitamin-a-+-vitamin-e-+-vitamin-k-+-zinc","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"405","Ascorbic Acid + Biotin + Boron + Calcium + Chromium + Copper + Cyanocobalamin + Elemental Iron + Folic Acid + Iodine + Lutein + Magnesium + Manganese + Molybdenum + Niacin + Nickel + Pantothenic acid + Phosphorous + Pottassium + Pyridoxine Hydrochloride + Riboflavin + Selenium + Silicon + Tin + Vanadium + Vitamin A + Vitamin B1 + Vitamin D3 + Vitamin E + Vitamin K + Zinc","ascorbic-acid-+-biotin-+-boron-+-calcium-+-chromium-+-copper-+-cyanocobalamin-+-elemental-iron-+-folic-acid-+-iodine-+-lutein-+-magnesium-+-manganese-+-molybdenum-+-niacin-+-nickel-+-pantothenic-acid-+-phosphorous-+-pottassium-+-pyridoxine-hydrochloride-+-riboflavin-+-selenium-+-silicon-+-tin-+-vanadium-+-vitamin-a-+-vitamin-b1-+-vitamin-d3-+-vitamin-e-+-vitamin-k-+-zinc","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"406","Ascorbic Acid + Biotin + Boron + Calcium Carbonate + Chromium + Copper + Cyanocobalamin + Diabasic Calcium Phosphate + Elemental Iron + Folic Acid + Iodine + Lutein + Magnesium + Manganese + Molybdenum + Niacin + Nickel + Pantothenic acid + Potassium Chloride + Pyridoxine Hydrochloride + Riboflavin + Selenium + Silicon + Tin + Vanadium + Vitamin B1 + Vitamin D + Vitamin E + Vitamin K + Zinc","ascorbic-acid-+-biotin-+-boron-+-calcium-carbonate-+-chromium-+-copper-+-cyanocobalamin-+-diabasic-calcium-phosphate-+-elemental-iron-+-folic-acid-+-iodine-+-lutein-+-magnesium-+-manganese-+-molybdenum-+-niacin-+-nickel-+-pantothenic-acid-+-potassium-chloride-+-pyridoxine-hydrochloride-+-riboflavin-+-selenium-+-silicon-+-tin-+-vanadium-+-vitamin-b1-+-vitamin-d-+-vitamin-e-+-vitamin-k-+-zinc","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"407","Hydrochlorothiazide + Losartan Potassium","hydrochlorothiazide-+-losartan-potassium","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"408","Cetrimide + Chlorhexidine Gluconate","cetrimide-+-chlorhexidine-gluconate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"409","Cetrimide + Chlorhexidine Hydrochloride","cetrimide-+-chlorhexidine-hydrochloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"410","Clobazam","clobazam","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"411","Secnidazole","secnidazole","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"412","Terbinafine","terbinafine","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
